*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
370.000000	1.46611e-06	370.000000	1.72928e-06	370.000000	1.73393e-06	370.000000	1.71995e-06	370.000000	1.72887e-06	370.000000	4.0632e-10	
380.000000	1.44646e-06	380.000000	1.70588e-06	380.000000	1.711e-06 	380.000000	1.69707e-06	380.000000	1.70548e-06	380.000000	3.96411e-10	
390.000000	1.4278e-06	390.000000	1.68368e-06	390.000000	1.6893e-06	390.000000	1.67539e-06	390.000000	1.68329e-06	390.000000	3.86991e-10	
400.000000	1.41005e-06	400.000000	1.6626e-06	400.000000	1.66864e-06	400.000000	1.65481e-06	400.000000	1.66223e-06	400.000000	3.78023e-10	
410.000000	1.39316e-06	410.000000	1.64257e-06	410.000000	1.64898e-06	410.000000	1.63528e-06	410.000000	1.6422e-06	410.000000	3.69476e-10	
420.000000	1.37706e-06	420.000000	1.6235e-06	420.000000	1.63033e-06	420.000000	1.6167e-06	420.000000	1.62314e-06	420.000000	3.6132e-10	
430.000000	1.36169e-06	430.000000	1.60534e-06	430.000000	1.61261e-06	430.000000	1.59901e-06	430.000000	1.60498e-06	430.000000	3.53529e-10	
440.000000	1.34702e-06	440.000000	1.58801e-06	440.000000	1.59571e-06	440.000000	1.58217e-06	440.000000	1.58767e-06	440.000000	3.46078e-10	
450.000000	1.333e-06 	450.000000	1.57148e-06	450.000000	1.57958e-06	450.000000	1.5661e-06	450.000000	1.57114e-06	450.000000	3.38945e-10	
460.000000	1.31959e-06	460.000000	1.55568e-06	460.000000	1.56414e-06	460.000000	1.55076e-06	460.000000	1.55535e-06	460.000000	3.3211e-10	
470.000000	1.30675e-06	470.000000	1.54058e-06	470.000000	1.54939e-06	470.000000	1.53611e-06	470.000000	1.54025e-06	470.000000	3.25555e-10	
480.000000	1.29445e-06	480.000000	1.52613e-06	480.000000	1.53533e-06	480.000000	1.5221e-06	480.000000	1.52581e-06	480.000000	3.19263e-10	
490.000000	1.28265e-06	490.000000	1.51228e-06	490.000000	1.52192e-06	490.000000	1.50869e-06	490.000000	1.51197e-06	490.000000	3.13217e-10	
500.000000	1.27133e-06	500.000000	1.49902e-06	500.000000	1.50906e-06	500.000000	1.49585e-06	500.000000	1.49871e-06	500.000000	3.07404e-10	
520.000000	1.25002e-06	520.000000	1.47409e-06	520.000000	1.48481e-06	520.000000	1.47174e-06	520.000000	1.47379e-06	520.000000	2.96424e-10	
540.000000	1.23033e-06	540.000000	1.4511e-06	540.000000	1.46253e-06	540.000000	1.44955e-06	540.000000	1.45081e-06	540.000000	2.86226e-10	
560.000000	1.21208e-06	560.000000	1.42985e-06	560.000000	1.44202e-06	560.000000	1.42906e-06	560.000000	1.42957e-06	560.000000	2.76729e-10	
580.000000	1.19515e-06	580.000000	1.41016e-06	580.000000	1.42294e-06	580.000000	1.4101e-06	580.000000	1.4099e-06	580.000000	2.67862e-10	
600.000000	1.17939e-06	600.000000	1.39189e-06	600.000000	1.40522e-06	600.000000	1.39252e-06	600.000000	1.39163e-06	600.000000	2.59565e-10	
620.000000	1.16472e-06	620.000000	1.37489e-06	620.000000	1.38879e-06	620.000000	1.37619e-06	620.000000	1.37464e-06	620.000000	2.51783e-10	
640.000000	1.15102e-06	640.000000	1.35906e-06	640.000000	1.37357e-06	640.000000	1.36098e-06	640.000000	1.35881e-06	640.000000	2.44469e-10	
660.000000	1.13821e-06	660.000000	1.34428e-06	660.000000	1.35936e-06	660.000000	1.34681e-06	660.000000	1.34404e-06	660.000000	2.37581e-10	
680.000000	1.12623e-06	680.000000	1.33047e-06	680.000000	1.34602e-06	680.000000	1.33357e-06	680.000000	1.33024e-06	680.000000	2.31084e-10	
700.000000	1.115e-06 	700.000000	1.31755e-06	700.000000	1.33356e-06	700.000000	1.32119e-06	700.000000	1.31733e-06	700.000000	2.24944e-10	
720.000000	1.10447e-06	720.000000	1.30545e-06	720.000000	1.32195e-06	720.000000	1.30959e-06	720.000000	1.30523e-06	720.000000	2.19133e-10	
740.000000	1.09457e-06	740.000000	1.29409e-06	740.000000	1.31105e-06	740.000000	1.29871e-06	740.000000	1.29388e-06	740.000000	2.13624e-10	
760.000000	1.08527e-06	760.000000	1.28343e-06	760.000000	1.30078e-06	760.000000	1.2885e-06	760.000000	1.28322e-06	760.000000	2.08394e-10	
780.000000	1.07652e-06	780.000000	1.27341e-06	780.000000	1.2911e-06	780.000000	1.2789e-06	780.000000	1.27321e-06	780.000000	2.03423e-10	
800.000000	1.06828e-06	800.000000	1.26399e-06	800.000000	1.28198e-06	800.000000	1.26987e-06	800.000000	1.26379e-06	800.000000	1.98691e-10	
820.000000	1.06051e-06	820.000000	1.25511e-06	820.000000	1.27341e-06	820.000000	1.26136e-06	820.000000	1.25492e-06	820.000000	1.94181e-10	
840.000000	1.05319e-06	840.000000	1.24675e-06	840.000000	1.26534e-06	840.000000	1.25333e-06	840.000000	1.24656e-06	840.000000	1.89878e-10	
860.000000	1.04628e-06	860.000000	1.23887e-06	860.000000	1.25775e-06	860.000000	1.24576e-06	860.000000	1.23868e-06	860.000000	1.85768e-10	
