*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1020.000000	0.145724  	1020.000000	0.130493  	1020.000000	0.12973   	1020.000000	0.128165  	1020.000000	0.130476  	1020.000000	1.77184e-05	
1040.000000	0.145121  	1040.000000	0.13002   	1040.000000	0.129247  	1040.000000	0.127686  	1040.000000	0.130003  	1040.000000	1.74035e-05	
1060.000000	0.144552  	1060.000000	0.129572  	1060.000000	0.128791  	1060.000000	0.12723   	1060.000000	0.129555  	1060.000000	1.70999e-05	
1080.000000	0.144013  	1080.000000	0.129148  	1080.000000	0.128357  	1080.000000	0.126797  	1080.000000	0.129131  	1080.000000	1.68072e-05	
1100.000000	0.143504  	1100.000000	0.128746  	1100.000000	0.127945  	1100.000000	0.126386  	1100.000000	0.12873   	1100.000000	1.65247e-05	
1120.000000	0.143024  	1120.000000	0.128366  	1120.000000	0.127551  	1120.000000	0.125995  	1120.000000	0.12835   	1120.000000	1.62518e-05	
1140.000000	0.14257   	1140.000000	0.128007  	1140.000000	0.127175  	1140.000000	0.125623  	1140.000000	0.127991  	1140.000000	1.59882e-05	
1160.000000	0.142141  	1160.000000	0.127667  	1160.000000	0.126817  	1160.000000	0.125269  	1160.000000	0.127651  	1160.000000	1.57332e-05	
1180.000000	0.141737  	1180.000000	0.127345  	1180.000000	0.126475  	1180.000000	0.124932  	1180.000000	0.12733   	1180.000000	1.54866e-05	
1200.000000	0.141356  	1200.000000	0.127041  	1200.000000	0.12615   	1200.000000	0.124611  	1200.000000	0.127026  	1200.000000	1.52479e-05	
1220.000000	0.140997  	1220.000000	0.126753  	1220.000000	0.12584   	1220.000000	0.124306  	1220.000000	0.126738  	1220.000000	1.50166e-05	
1240.000000	0.140659  	1240.000000	0.126482  	1240.000000	0.125545  	1240.000000	0.124015  	1240.000000	0.126467  	1240.000000	1.47925e-05	
1260.000000	0.140341  	1260.000000	0.126225  	1260.000000	0.125264  	1260.000000	0.123738  	1260.000000	0.12621   	1260.000000	1.45753e-05	
